Time,exchange_segment,sec_id,last_price
9:26:01,IDX_I,13,23634.2
9:26:02,IDX_I,13,23634.25
9:26:03,IDX_I,13,23634.4
9:26:04,IDX_I,13,23636
9:26:05,IDX_I,13,23636.15
9:26:06,IDX_I,13,23635.1
9:26:07,IDX_I,13,23635.7
9:26:08,IDX_I,13,23637.1
9:26:10,IDX_I,13,23637.45
9:26:11,IDX_I,13,23636.3
9:26:12,IDX_I,13,23636.35
9:26:14,IDX_I,13,23638.35
9:26:15,IDX_I,13,23637.3
9:26:16,IDX_I,13,23638.05
9:26:18,IDX_I,13,23637.15
9:26:20,IDX_I,13,23635.75
9:26:21,IDX_I,13,23636.3
9:26:22,IDX_I,13,23635.4
9:26:24,IDX_I,13,23635.65
9:26:25,IDX_I,13,23633.05
9:26:27,IDX_I,13,23633.1
9:26:28,IDX_I,13,23632.95
9:26:29,IDX_I,13,23635.4
9:26:30,IDX_I,13,23634.75
9:26:32,IDX_I,13,23636.1
9:26:33,IDX_I,13,23635.95
9:26:34,IDX_I,13,23636.2
9:26:35,IDX_I,13,23635.4
9:26:36,IDX_I,13,23634.2
9:26:37,IDX_I,13,23635.1
9:26:39,IDX_I,13,23634.25
9:26:40,IDX_I,13,23636
9:26:41,IDX_I,13,23635.25
9:26:42,IDX_I,13,23634.45
9:26:43,IDX_I,13,23634.25
9:26:45,IDX_I,13,23632.3
9:26:46,IDX_I,13,23633.45
9:26:47,IDX_I,13,23632.4
9:26:48,IDX_I,13,23632.55
9:26:49,IDX_I,13,23633.5
9:26:50,IDX_I,13,23634.05
9:26:52,IDX_I,13,23634.5
9:26:53,IDX_I,13,23632.95
9:26:54,IDX_I,13,23634.1
9:26:55,IDX_I,13,23635.45
9:26:57,IDX_I,13,23637.5
9:26:58,IDX_I,13,23637.2
9:26:59,IDX_I,13,23637.15
9:27:00,IDX_I,13,23637.95
9:27:02,IDX_I,13,23636.3
9:27:03,IDX_I,13,23635.55
9:27:04,IDX_I,13,23636.85
9:27:05,IDX_I,13,23635.7
9:27:07,IDX_I,13,23634.35
9:27:08,IDX_I,13,23635.4
9:27:09,IDX_I,13,23634.65
9:27:10,IDX_I,13,23635.75
9:27:11,IDX_I,13,23635.05
9:27:13,IDX_I,13,23635
9:27:14,IDX_I,13,23637.3
9:27:15,IDX_I,13,23637.2
9:27:16,IDX_I,13,23638.4
9:27:18,IDX_I,13,23637.65
9:27:19,IDX_I,13,23637.15
9:27:20,IDX_I,13,23639.3
9:27:22,IDX_I,13,23638.9
9:27:23,IDX_I,13,23639.25
9:27:24,IDX_I,13,23639.15
9:27:25,IDX_I,13,23639.1
9:27:27,IDX_I,13,23638.15
9:27:28,IDX_I,13,23636.6
9:27:29,IDX_I,13,23641.8
9:27:30,IDX_I,13,23639.8
9:27:31,IDX_I,13,23640.3
9:27:33,IDX_I,13,23640.15
9:27:34,IDX_I,13,23641.55
9:27:35,IDX_I,13,23641.15
9:27:36,IDX_I,13,23644.05
9:27:38,IDX_I,13,23642.25
9:27:39,IDX_I,13,23642.6
9:27:40,IDX_I,13,23641.9
9:27:41,IDX_I,13,23642.2
9:27:42,IDX_I,13,23641.95
9:27:44,IDX_I,13,23640.05
9:27:45,IDX_I,13,23639.35
9:27:46,IDX_I,13,23640
9:27:47,IDX_I,13,23637.9
9:27:48,IDX_I,13,23635.5
9:27:49,IDX_I,13,23634.8
9:27:51,IDX_I,13,23633.9
9:27:52,IDX_I,13,23632.25
9:27:53,IDX_I,13,23630.95
9:27:54,IDX_I,13,23628.65
9:27:55,IDX_I,13,23629.05
9:27:57,IDX_I,13,23629.7
9:27:58,IDX_I,13,23627.95
9:27:59,IDX_I,13,23628.7
9:28:00,IDX_I,13,23629.4
9:28:01,IDX_I,13,23628.1
9:28:03,IDX_I,13,23626.75
9:28:04,IDX_I,13,23628.45
9:28:05,IDX_I,13,23628.35
9:28:06,IDX_I,13,23627.8
9:28:07,IDX_I,13,23627.55
9:28:08,IDX_I,13,23628.55
9:28:10,IDX_I,13,23628.3
9:28:11,IDX_I,13,23627.25
9:28:12,IDX_I,13,23628.65
9:28:13,IDX_I,13,23629.15
9:28:14,IDX_I,13,23629.8
9:28:16,IDX_I,13,23630.05
9:28:17,IDX_I,13,23628.95
9:28:18,IDX_I,13,23628.7
9:28:19,IDX_I,13,23629.05
9:28:20,IDX_I,13,23629.1
9:28:22,IDX_I,13,23628.65
9:28:23,IDX_I,13,23628.7
